Date,Price
1/09/2018,"7,189.60"
31/08/2018,"7,033.80"
30/08/2018,"6,993.70"
29/08/2018,"7,029.10"
28/08/2018,"7,074.60"
27/08/2018,"6,897.60"
26/08/2018,"6,712.70"
25/08/2018,"6,734.80"
24/08/2018,"6,680.40"
23/08/2018,"6,521.20"
22/08/2018,"6,359.60"
21/08/2018,"6,482.20"
20/08/2018,"6,268.10"
19/08/2018,"6,481.50"
18/08/2018,"6,379.10"
17/08/2018,"6,581.70"
16/08/2018,"6,306.70"
15/08/2018,"6,256.90"
14/08/2018,"6,190.20"
13/08/2018,"6,255.30"
12/08/2018,"6,313.00"
11/08/2018,"6,231.60"
10/08/2018,"6,152.30"
9/08/2018,"6,538.80"
8/08/2018,"6,283.60"
7/08/2018,"6,724.90"
6/08/2018,"6,943.60"
5/08/2018,"7,027.10"
4/08/2018,"7,014.30"
3/08/2018,"7,419.00"
2/08/2018,"7,535.60"
1/08/2018,"7,606.40"
